Freq.	V(out)/V(n002)
9.01571137605672e+005	(1.15631381862682e+001dB,-9.79763702718814e+001°)
9.03649473722016e+005	(1.15427521312840e+001dB,-9.79945245758363e+001°)
9.05732600897914e+005	(1.15223643289031e+001dB,-9.80127190988245e+001°)
9.07820530177899e+005	(1.15019747713735e+001dB,-9.80309539226399e+001°)
9.09913272631964e+005	(1.14815834509099e+001dB,-9.80492291291925e+001°)
9.12010839355621e+005	(1.14611903596944e+001dB,-9.80675448005078e+001°)
9.14113241469961e+005	(1.14407954898753e+001dB,-9.80859010187271e+001°)
9.16220490121710e+005	(1.14203988335680e+001dB,-9.81042978661068e+001°)
9.18332596483290e+005	(1.14000003828542e+001dB,-9.81227354250188e+001°)
9.20449571752880e+005	(1.13796001297820e+001dB,-9.81412137779494e+001°)
9.22571427154471e+005	(1.13591980663659e+001dB,-9.81597330075000e+001°)
9.24698173937930e+005	(1.13387941845864e+001dB,-9.81782931963862e+001°)
9.26829823379055e+005	(1.13183884763901e+001dB,-9.81968944274381e+001°)
9.28966386779642e+005	(1.12979809336894e+001dB,-9.82155367835997e+001°)
9.31107875467535e+005	(1.12775715483625e+001dB,-9.82342203479288e+001°)
9.33254300796695e+005	(1.12571603122531e+001dB,-9.82529452035969e+001°)
9.35405674147255e+005	(1.12367472171705e+001dB,-9.82717114338885e+001°)
9.37562006925583e+005	(1.12163322548894e+001dB,-9.82905191222015e+001°)
9.39723310564340e+005	(1.11959154171495e+001dB,-9.83093683520466e+001°)
9.41889596522542e+005	(1.11754966956558e+001dB,-9.83282592070471e+001°)
9.44060876285624e+005	(1.11550760820782e+001dB,-9.83471917709386e+001°)
9.46237161365493e+005	(1.11346535680513e+001dB,-9.83661661275687e+001°)
9.48418463300596e+005	(1.11142291451745e+001dB,-9.83851823608971e+001°)
9.50604793655979e+005	(1.10938028050118e+001dB,-9.84042405549949e+001°)
9.52796164023349e+005	(1.10733745390915e+001dB,-9.84233407940445e+001°)
9.54992586021133e+005	(1.10529443389063e+001dB,-9.84424831623395e+001°)
9.57194071294540e+005	(1.10325121959128e+001dB,-9.84616677442841e+001°)
9.59400631515628e+005	(1.10120781015320e+001dB,-9.84808946243930e+001°)
9.61612278383359e+005	(1.09916420471484e+001dB,-9.85001638872914e+001°)
9.63829023623664e+005	(1.09712040241105e+001dB,-9.85194756177140e+001°)
9.66050878989506e+005	(1.09507640237303e+001dB,-9.85388299005055e+001°)
9.68277856260941e+005	(1.09303220372832e+001dB,-9.85582268206197e+001°)
9.70509967245181e+005	(1.09098780560082e+001dB,-9.85776664631198e+001°)
9.72747223776656e+005	(1.08894320711070e+001dB,-9.85971489131773e+001°)
9.74989637717077e+005	(1.08689840737449e+001dB,-9.86166742560724e+001°)
9.77237220955500e+005	(1.08485340550498e+001dB,-9.86362425771936e+001°)
9.79489985408387e+005	(1.08280820061125e+001dB,-9.86558539620370e+001°)
9.81747943019672e+005	(1.08076279179862e+001dB,-9.86755084962063e+001°)
9.84011105760820e+005	(1.07871717816870e+001dB,-9.86952062654124e+001°)
9.86279485630896e+005	(1.07667135881930e+001dB,-9.87149473554730e+001°)
9.88553094656624e+005	(1.07462533284447e+001dB,-9.87347318523125e+001°)
9.90831944892452e+005	(1.07257909933447e+001dB,-9.87545598419615e+001°)
9.93116048420617e+005	(1.07053265737574e+001dB,-9.87744314105562e+001°)
9.95405417351210e+005	(1.06848600605091e+001dB,-9.87943466443388e+001°)
9.97700063822235e+005	(1.06643914443877e+001dB,-9.88143056296564e+001°)
9.99999999999681e+005	(1.06439207161427e+001dB,-9.88343084529609e+001°)
1.00230523807758e+006	(1.06234478664848e+001dB,-9.88543552008089e+001°)
1.00461579027807e+006	(1.06029728860862e+001dB,-9.88744459598610e+001°)
1.00693166885148e+006	(1.05824957655798e+001dB,-9.88945808168817e+001°)
1.00925288607636e+006	(1.05620164955599e+001dB,-9.89147598587387e+001°)
1.01157945425958e+006	(1.05415350665812e+001dB,-9.89349831724029e+001°)
1.01391138573636e+006	(1.05210514691593e+001dB,-9.89552508449479e+001°)
1.01624869287037e+006	(1.05005656937702e+001dB,-9.89755629635495e+001°)
1.01859138805379e+006	(1.04800777308502e+001dB,-9.89959196154853e+001°)
1.02093948370735e+006	(1.04595875707960e+001dB,-9.90163208881346e+001°)
1.02329299228043e+006	(1.04390952039642e+001dB,-9.90367668689778e+001°)
1.02565192625108e+006	(1.04186006206716e+001dB,-9.90572576455959e+001°)
1.02801629812614e+006	(1.03981038111943e+001dB,-9.90777933056704e+001°)
1.03038612044129e+006	(1.03776047657685e+001dB,-9.90983739369825e+001°)
1.03276140576107e+006	(1.03571034745897e+001dB,-9.91189996274129e+001°)
1.03514216667901e+006	(1.03365999278127e+001dB,-9.91396704649418e+001°)
1.03752841581768e+006	(1.03160941155515e+001dB,-9.91603865376475e+001°)
1.03992016582873e+006	(1.02955860278793e+001dB,-9.91811479337069e+001°)
1.04231742939297e+006	(1.02750756548281e+001dB,-9.92019547413946e+001°)
1.04472021922047e+006	(1.02545629863885e+001dB,-9.92228070490826e+001°)
1.04712854805056e+006	(1.02340480125099e+001dB,-9.92437049452399e+001°)
1.04954242865199e+006	(1.02135307231001e+001dB,-9.92646485184318e+001°)
1.05196187382289e+006	(1.01930111080252e+001dB,-9.92856378573198e+001°)
1.05438689639092e+006	(1.01724891571094e+001dB,-9.93066730506609e+001°)
1.05681750921332e+006	(1.01519648601349e+001dB,-9.93277541873074e+001°)
1.05925372517695e+006	(1.01314382068418e+001dB,-9.93488813562061e+001°)
1.06169555719838e+006	(1.01109091869279e+001dB,-9.93700546463980e+001°)
1.06414301822398e+006	(1.00903777900486e+001dB,-9.93912741470179e+001°)
1.06659612122992e+006	(1.00698440058166e+001dB,-9.94125399472938e+001°)
1.06905487922232e+006	(1.00493078238017e+001dB,-9.94338521365464e+001°)
1.07151930523726e+006	(1.00287692335312e+001dB,-9.94552108041889e+001°)
1.07398941234090e+006	(1.00082282244890e+001dB,-9.94766160397259e+001°)
1.07646521362949e+006	(9.98768478611586e+000dB,-9.94980679327535e+001°)
1.07894672222948e+006	(9.96713890780924e+000dB,-9.95195665729587e+001°)
1.08143395129759e+006	(9.94659057892302e+000dB,-9.95411120501185e+001°)
1.08392691402086e+006	(9.92603978876745e+000dB,-9.95627044540998e+001°)
1.08642562361672e+006	(9.90548652660892e+000dB,-9.95843438748586e+001°)
1.08893009333308e+006	(9.88493078166983e+000dB,-9.96060304024397e+001°)
1.09144033644841e+006	(9.86437254312849e+000dB,-9.96277641269760e+001°)
1.09395636627174e+006	(9.84381180011886e+000dB,-9.96495451386881e+001°)
1.09647819614283e+006	(9.82324854173048e+000dB,-9.96713735278837e+001°)
1.09900583943217e+006	(9.80268275700830e+000dB,-9.96932493849569e+001°)
1.10153930954106e+006	(9.78211443495246e+000dB,-9.97151728003879e+001°)
1.10407861990172e+006	(9.76154356451826e+000dB,-9.97371438647423e+001°)
1.10662378397731e+006	(9.74097013461586e+000dB,-9.97591626686705e+001°)
1.10917481526204e+006	(9.72039413411021e+000dB,-9.97812293029073e+001°)
1.11173172728123e+006	(9.69981555182089e+000dB,-9.98033438582711e+001°)
1.11429453359137e+006	(9.67923437652192e+000dB,-9.98255064256635e+001°)
1.11686324778020e+006	(9.65865059694163e+000dB,-9.98477170960688e+001°)
1.11943788346679e+006	(9.63806420176246e+000dB,-9.98699759605529e+001°)
1.12201845430160e+006	(9.61747517962086e+000dB,-9.98922831102633e+001°)
1.12460497396657e+006	(9.59688351910710e+000dB,-9.99146386364283e+001°)
1.12719745617515e+006	(9.57628920876511e+000dB,-9.99370426303561e+001°)
1.12979591467243e+006	(9.55569223709230e+000dB,-9.99594951834347e+001°)
1.13240036323519e+006	(9.53509259253948e+000dB,-9.99819963871308e+001°)
1.13501081567195e+006	(9.51449026351059e+000dB,-1.00004546332989e+002°)
1.13762728582306e+006	(9.49388523836261e+000dB,-1.00027145112633e+002°)
1.14024978756080e+006	(9.47327750540540e+000dB,-1.00049792817762e+002°)
1.14287833478940e+006	(9.45266705290152e+000dB,-1.00072489540152e+002°)
1.14551294144517e+006	(9.43205386906605e+000dB,-1.00095235371655e+002°)
1.14815362149651e+006	(9.41143794206649e+000dB,-1.00118030404198e+002°)
1.15080038894407e+006	(9.39081926002251e+000dB,-1.00140874729781e+002°)
1.15345325782072e+006	(9.37019781100591e+000dB,-1.00163768440480e+002°)
1.15611224219173e+006	(9.34957358304030e+000dB,-1.00186711628443e+002°)
1.15877735615475e+006	(9.32894656410108e+000dB,-1.00209704385889e+002°)
1.16144861383997e+006	(9.30831674211524e+000dB,-1.00232746805112e+002°)
1.16412602941012e+006	(9.28768410496111e+000dB,-1.00255838978474e+002°)
1.16680961706059e+006	(9.26704864046833e+000dB,-1.00278980998408e+002°)
1.16949939101949e+006	(9.24641033641758e+000dB,-1.00302172957417e+002°)
1.17219536554775e+006	(9.22576918054049e+000dB,-1.00325414948072e+002°)
1.17489755493915e+006	(9.20512516051943e+000dB,-1.00348707063014e+002°)
1.17760597352043e+006	(9.18447826398735e+000dB,-1.00372049394949e+002°)
1.18032063565135e+006	(9.16382847852767e+000dB,-1.00395442036652e+002°)
1.18304155572478e+006	(9.14317579167403e+000dB,-1.00418885080962e+002°)
1.18576874816678e+006	(9.12252019091018e+000dB,-1.00442378620785e+002°)
1.18850222743664e+006	(9.10186166366981e+000dB,-1.00465922749088e+002°)
1.19124200802699e+006	(9.08120019733639e+000dB,-1.00489517558907e+002°)
1.19398810446389e+006	(9.06053577924297e+000dB,-1.00513163143336e+002°)
1.19674053130686e+006	(9.03986839667203e+000dB,-1.00536859595534e+002°)
1.19949930314899e+006	(9.01919803685536e+000dB,-1.00560607008719e+002°)
1.20226443461703e+006	(8.99852468697383e+000dB,-1.00584405476174e+002°)
1.20503594037141e+006	(8.97784833415724e+000dB,-1.00608255091236e+002°)
1.20781383510639e+006	(8.95716896548419e+000dB,-1.00632155947304e+002°)
1.21059813355009e+006	(8.93648656798188e+000dB,-1.00656108137837e+002°)
1.21338885046459e+006	(8.91580112862594e+000dB,-1.00680111756347e+002°)
1.21618600064598e+006	(8.89511263434026e+000dB,-1.00704166896406e+002°)
1.21898959892447e+006	(8.87442107199688e+000dB,-1.00728273651640e+002°)
1.22179966016448e+006	(8.85372642841572e+000dB,-1.00752432115732e+002°)
1.22461619926465e+006	(8.83302869036454e+000dB,-1.00776642382415e+002°)
1.22743923115801e+006	(8.81232784455863e+000dB,-1.00800904545478e+002°)
1.23026877081198e+006	(8.79162387766076e+000dB,-1.00825218698764e+002°)
1.23310483322851e+006	(8.77091677628098e+000dB,-1.00849584936163e+002°)
1.23594743344411e+006	(8.75020652697639e+000dB,-1.00874003351619e+002°)
1.23879658652997e+006	(8.72949311625105e+000dB,-1.00898474039125e+002°)
1.24165230759201e+006	(8.70877653055580e+000dB,-1.00922997092722e+002°)
1.24451461177098e+006	(8.68805675628802e+000dB,-1.00947572606499e+002°)
1.24738351424254e+006	(8.66733377979156e+000dB,-1.00972200674593e+002°)
1.25025903021732e+006	(8.64660758735653e+000dB,-1.00996881391187e+002°)
1.25314117494101e+006	(8.62587816521907e+000dB,-1.01021614850508e+002°)
1.25602996369447e+006	(8.60514549956132e+000dB,-1.01046401146828e+002°)
1.25892541179376e+006	(8.58440957651108e+000dB,-1.01071240374463e+002°)
1.26182753459026e+006	(8.56367038214181e+000dB,-1.01096132627771e+002°)
1.26473634747074e+006	(8.54292790247228e+000dB,-1.01121078001151e+002°)
1.26765186585743e+006	(8.52218212346662e+000dB,-1.01146076589042e+002°)
1.27057410520813e+006	(8.50143303103393e+000dB,-1.01171128485925e+002°)
1.27350308101625e+006	(8.48068061102824e+000dB,-1.01196233786317e+002°)
1.27643880881093e+006	(8.45992484924832e+000dB,-1.01221392584774e+002°)
1.27938130415711e+006	(8.43916573143748e+000dB,-1.01246604975888e+002°)
1.28233058265561e+006	(8.41840324328342e+000dB,-1.01271871054287e+002°)
1.28528665994320e+006	(8.39763737041807e+000dB,-1.01297190914634e+002°)
1.28824955169272e+006	(8.37686809841739e+000dB,-1.01322564651625e+002°)
1.29121927361312e+006	(8.35609541280123e+000dB,-1.01347992359988e+002°)
1.29419584144957e+006	(8.33531929903312e+000dB,-1.01373474134485e+002°)
1.29717927098354e+006	(8.31453974252015e+000dB,-1.01399010069906e+002°)
1.30016957803287e+006	(8.29375672861277e+000dB,-1.01424600261072e+002°)
1.30316677845188e+006	(8.27297024260459e+000dB,-1.01450244802832e+002°)
1.30617088813142e+006	(8.25218026973228e+000dB,-1.01475943790063e+002°)
1.30918192299898e+006	(8.23138679517535e+000dB,-1.01501697317666e+002°)
1.31219989901878e+006	(8.21058980405597e+000dB,-1.01527505480572e+002°)
1.31522483219181e+006	(8.18978928143882e+000dB,-1.01553368373731e+002°)
1.31825673855598e+006	(8.16898521233093e+000dB,-1.01579286092119e+002°)
1.32129563418615e+006	(8.14817758168151e+000dB,-1.01605258730735e+002°)
1.32434153519423e+006	(8.12736637438170e+000dB,-1.01631286384596e+002°)
1.32739445772931e+006	(8.10655157526453e+000dB,-1.01657369148741e+002°)
1.33045441797766e+006	(8.08573316910464e+000dB,-1.01683507118228e+002°)
1.33352143216289e+006	(8.06491114061816e+000dB,-1.01709700388130e+002°)
1.33659551654601e+006	(8.04408547446253e+000dB,-1.01735949053538e+002°)
1.33967668742550e+006	(8.02325615523633e+000dB,-1.01762253209560e+002°)
1.34276496113743e+006	(8.00242316747907e+000dB,-1.01788612951316e+002°)
1.34586035405551e+006	(7.98158649567110e+000dB,-1.01815028373938e+002°)
1.34896288259121e+006	(7.96074612423337e+000dB,-1.01841499572573e+002°)
1.35207256319384e+006	(7.93990203752727e+000dB,-1.01868026642377e+002°)
1.35518941235060e+006	(7.91905421985447e+000dB,-1.01894609678514e+002°)
1.35831344658671e+006	(7.89820265545678e+000dB,-1.01921248776159e+002°)
1.36144468246551e+006	(7.87734732851588e+000dB,-1.01947944030491e+002°)
1.36458313658848e+006	(7.85648822315329e+000dB,-1.01974695536698e+002°)
1.36772882559540e+006	(7.83562532343006e+000dB,-1.02001503389971e+002°)
1.37088176616441e+006	(7.81475861334670e+000dB,-1.02028367685503e+002°)
1.37404197501207e+006	(7.79388807684294e+000dB,-1.02055288518492e+002°)
1.37720946889350e+006	(7.77301369779762e+000dB,-1.02082265984134e+002°)
1.38038426460243e+006	(7.75213546002847e+000dB,-1.02109300177627e+002°)
1.38356637897133e+006	(7.73125334729195e+000dB,-1.02136391194167e+002°)
1.38675582887144e+006	(7.71036734328312e+000dB,-1.02163539128945e+002°)
1.38995263121290e+006	(7.68947743163538e+000dB,-1.02190744077149e+002°)
1.39315680294485e+006	(7.66858359592039e+000dB,-1.02218006133963e+002°)
1.39636836105548e+006	(7.64768581964788e+000dB,-1.02245325394562e+002°)
1.39958732257216e+006	(7.62678408626542e+000dB,-1.02272701954114e+002°)
1.40281370456150e+006	(7.60587837915832e+000dB,-1.02300135907776e+002°)
1.40604752412946e+006	(7.58496868164943e+000dB,-1.02327627350698e+002°)
1.40928879842141e+006	(7.56405497699896e+000dB,-1.02355176378012e+002°)
1.41253754462229e+006	(7.54313724840434e+000dB,-1.02382783084843e+002°)
1.41579377995662e+006	(7.52221547900003e+000dB,-1.02410447566295e+002°)
1.41905752168863e+006	(7.50128965185731e+000dB,-1.02438169917461e+002°)
1.42232878712236e+006	(7.48035974998422e+000dB,-1.02465950233413e+002°)
1.42560759360172e+006	(7.45942575632529e+000dB,-1.02493788609205e+002°)
1.42889395851064e+006	(7.43848765376138e+000dB,-1.02521685139871e+002°)
1.43218789927308e+006	(7.41754542510959e+000dB,-1.02549639920422e+002°)
1.43548943335319e+006	(7.39659905312299e+000dB,-1.02577653045849e+002°)
1.43879857825538e+006	(7.37564852049052e+000dB,-1.02605724611113e+002°)
1.44211535152440e+006	(7.35469380983678e+000dB,-1.02633854711154e+002°)
1.44543977074545e+006	(7.33373490372191e+000dB,-1.02662043440882e+002°)
1.44877185354429e+006	(7.31277178464135e+000dB,-1.02690290895178e+002°)
1.45211161758727e+006	(7.29180443502577e+000dB,-1.02718597168893e+002°)
1.45545908058149e+006	(7.27083283724080e+000dB,-1.02746962356847e+002°)
1.45881426027487e+006	(7.24985697358692e+000dB,-1.02775386553824e+002°)
1.46217717445624e+006	(7.22887682629931e+000dB,-1.02803869854575e+002°)
1.46554784095543e+006	(7.20789237754762e+000dB,-1.02832412353815e+002°)
1.46892627764339e+006	(7.18690360943584e+000dB,-1.02861014146220e+002°)
1.47231250243224e+006	(7.16591050400216e+000dB,-1.02889675326427e+002°)
1.47570653327541e+006	(7.14491304321876e+000dB,-1.02918395989031e+002°)
1.47910838816772e+006	(7.12391120899165e+000dB,-1.02947176228586e+002°)
1.48251808514547e+006	(7.10290498316054e+000dB,-1.02976016139601e+002°)
1.48593564228652e+006	(7.08189434749863e+000dB,-1.03004915816539e+002°)
1.48936107771043e+006	(7.06087928371247e+000dB,-1.03033875353818e+002°)
1.49279440957851e+006	(7.03985977344178e+000dB,-1.03062894845803e+002°)
1.49623565609394e+006	(7.01883579825932e+000dB,-1.03091974386812e+002°)
1.49968483550188e+006	(6.99780733967068e+000dB,-1.03121114071110e+002°)
1.50314196608953e+006	(6.97677437911416e+000dB,-1.03150313992909e+002°)
1.50660706618625e+006	(6.95573689796055e+000dB,-1.03179574246363e+002°)
1.51008015416365e+006	(6.93469487751303e+000dB,-1.03208894925572e+002°)
1.51356124843571e+006	(6.91364829900698e+000dB,-1.03238276124577e+002°)
1.51705036745884e+006	(6.89259714360981e+000dB,-1.03267717937358e+002°)
1.52054752973200e+006	(6.87154139242081e+000dB,-1.03297220457832e+002°)
1.52405275379679e+006	(6.85048102647097e+000dB,-1.03326783779855e+002°)
1.52756605823757e+006	(6.82941602672285e+000dB,-1.03356407997216e+002°)
1.53108746168153e+006	(6.80834637407040e+000dB,-1.03386093203638e+002°)
1.53461698279879e+006	(6.78727204933880e+000dB,-1.03415839492773e+002°)
1.53815464030253e+006	(6.76619303328431e+000dB,-1.03445646958206e+002°)
1.54170045294905e+006	(6.74510930659409e+000dB,-1.03475515693447e+002°)
1.54525443953791e+006	(6.72402084988607e+000dB,-1.03505445791934e+002°)
1.54881661891197e+006	(6.70292764370878e+000dB,-1.03535437347028e+002°)
1.55238700995757e+006	(6.68182966854117e+000dB,-1.03565490452013e+002°)
1.55596563160456e+006	(6.66072690479248e+000dB,-1.03595605200095e+002°)
1.55955250282644e+006	(6.63961933280210e+000dB,-1.03625781684396e+002°)
1.56314764264044e+006	(6.61850693283934e+000dB,-1.03656019997959e+002°)
1.56675107010763e+006	(6.59738968510340e+000dB,-1.03686320233739e+002°)
1.57036280433304e+006	(6.57626756972303e+000dB,-1.03716682484608e+002°)
1.57398286446570e+006	(6.55514056675658e+000dB,-1.03747106843346e+002°)
1.57761126969883e+006	(6.53400865619172e+000dB,-1.03777593402645e+002°)
1.58124803926986e+006	(6.51287181794529e+000dB,-1.03808142255106e+002°)
1.58489319246059e+006	(6.49173003186319e+000dB,-1.03838753493233e+002°)
1.58854674859726e+006	(6.47058327772024e+000dB,-1.03869427209439e+002°)
1.59220872705065e+006	(6.44943153521994e+000dB,-1.03900163496034e+002°)
1.59587914723621e+006	(6.42827478399442e+000dB,-1.03930962445233e+002°)
1.59955802861414e+006	(6.40711300360424e+000dB,-1.03961824149147e+002°)
1.60324539068951e+006	(6.38594617353824e+000dB,-1.03992748699784e+002°)
1.60694125301235e+006	(6.36477427321339e+000dB,-1.04023736189049e+002°)
1.61064563517774e+006	(6.34359728197465e+000dB,-1.04054786708737e+002°)
1.61435855682595e+006	(6.32241517909485e+000dB,-1.04085900350535e+002°)
1.61808003764253e+006	(6.30122794377448e+000dB,-1.04117077206019e+002°)
1.62181009735840e+006	(6.28003555514159e+000dB,-1.04148317366651e+002°)
1.62554875574995e+006	(6.25883799225161e+000dB,-1.04179620923780e+002°)
1.62929603263919e+006	(6.23763523408727e+000dB,-1.04210987968635e+002°)
1.63305194789380e+006	(6.21642725955834e+000dB,-1.04242418592329e+002°)
